seq_id,game_id,entry_period,entry_clock,entry_type,entry_team,defend_team,shot_within_horizon,n_frames,n_puck_points,fps_estimate
1082,2025-11-19.Team.I.@.Team.K,2,19:54:00,Dumped,Team I,Team K,false,151,151,30.0
1083,2025-11-19.Team.I.@.Team.K,2,19:43:00,Played,Team K,Team I,true,151,151,30.0
1084,2025-11-19.Team.I.@.Team.K,2,19:35:00,Carried,Team I,Team K,false,152,152,30.0
1085,2025-11-19.Team.I.@.Team.K,2,19:20:00,Dumped,Team K,Team I,false,151,151,30.0
1086,2025-11-19.Team.I.@.Team.K,2,19:00:00,Carried,Team K,Team I,false,151,151,30.0
1087,2025-11-19.Team.I.@.Team.K,2,18:56:00,Carried,Team I,Team K,true,151,151,30.0
1088,2025-11-19.Team.I.@.Team.K,2,18:41:00,Carried,Team K,Team I,false,151,151,30.0
1089,2025-11-19.Team.I.@.Team.K,2,18:27:00,Dumped,Team I,Team K,false,151,151,30.0
1090,2025-11-19.Team.I.@.Team.K,2,18:18:00,Carried,Team K,Team I,false,151,151,30.0
1091,2025-11-19.Team.I.@.Team.K,2,18:04:00,Dumped,Team I,Team K,false,151,151,30.0
1092,2025-11-19.Team.I.@.Team.K,2,17:14:00,Carried,Team K,Team I,false,151,151,30.0
1093,2025-11-19.Team.I.@.Team.K,2,16:52:00,Carried,Team K,Team I,false,151,151,30.0
1094,2025-11-19.Team.I.@.Team.K,2,16:31:00,Played,Team I,Team K,false,152,152,30.0
1095,2025-11-19.Team.I.@.Team.K,2,16:20:00,Dumped,Team K,Team I,false,151,151,30.0
1096,2025-11-19.Team.I.@.Team.K,2,15:59:00,Carried,Team I,Team K,false,151,151,30.0
1097,2025-11-19.Team.I.@.Team.K,2,14:48:00,Carried,Team I,Team K,false,151,151,30.0
1098,2025-11-19.Team.I.@.Team.K,2,14:23:00,Played,Team I,Team K,false,118,115,30.0
1099,2025-11-19.Team.I.@.Team.K,2,14:14:00,Dumped,Team K,Team I,false,150,150,30.0
1100,2025-11-19.Team.I.@.Team.K,2,14:02:00,Carried,Team I,Team K,true,152,152,30.0
1101,2025-11-19.Team.I.@.Team.K,2,13:37:00,Dumped,Team K,Team I,false,151,151,30.0
1102,2025-11-19.Team.I.@.Team.K,2,13:28:00,Dumped,Team I,Team K,false,151,151,30.0
1103,2025-11-19.Team.I.@.Team.K,2,11:51:00,Dumped,Team K,Team I,false,151,151,30.0
1104,2025-11-19.Team.I.@.Team.K,2,11:36:00,Carried,Team I,Team K,false,151,151,30.0
1105,2025-11-19.Team.I.@.Team.K,2,11:20:00,Dumped,Team K,Team I,false,151,151,30.0
1106,2025-11-19.Team.I.@.Team.K,2,11:00:00,Dumped,Team I,Team K,false,152,152,30.0
1107,2025-11-19.Team.I.@.Team.K,2,10:30:00,Carried,Team I,Team K,false,151,151,30.0
1108,2025-11-19.Team.I.@.Team.K,2,09:53:00,Carried,Team K,Team I,false,151,151,30.0
1109,2025-11-19.Team.I.@.Team.K,2,09:38:00,Played,Team K,Team I,false,151,151,30.0
1110,2025-11-19.Team.I.@.Team.K,2,09:27:00,Dumped,Team I,Team K,true,151,151,30.0
1111,2025-11-19.Team.I.@.Team.K,2,08:26:00,Carried,Team K,Team I,true,150,150,30.0
1112,2025-11-19.Team.I.@.Team.K,2,08:07:00,Dumped,Team K,Team I,false,152,131,30.0
1113,2025-11-19.Team.I.@.Team.K,2,07:57:00,Carried,Team I,Team K,true,153,152,30.0
1114,2025-11-19.Team.I.@.Team.K,2,07:27:00,Carried,Team K,Team I,false,151,151,30.0
1115,2025-11-19.Team.I.@.Team.K,2,07:20:00,Carried,Team I,Team K,false,151,151,30.0
1116,2025-11-19.Team.I.@.Team.K,2,07:09:00,Dumped,Team K,Team I,false,151,151,30.0
1117,2025-11-19.Team.I.@.Team.K,2,07:00:00,Carried,Team I,Team K,false,151,151,30.0
1118,2025-11-19.Team.I.@.Team.K,2,06:49:00,Carried,Team I,Team K,false,151,151,30.0
1119,2025-11-19.Team.I.@.Team.K,2,05:50:00,Dumped,Team K,Team I,false,151,151,30.0
1120,2025-11-19.Team.I.@.Team.K,2,05:15:00,Dumped,Team K,Team I,false,151,151,30.0
1121,2025-11-19.Team.I.@.Team.K,2,05:05:00,Dumped,Team K,Team I,false,151,151,30.0
1122,2025-11-19.Team.I.@.Team.K,2,05:00:00,Carried,Team I,Team K,true,150,150,30.0
1123,2025-11-19.Team.I.@.Team.K,2,04:45:00,Carried,Team I,Team K,false,151,151,30.0
1124,2025-11-19.Team.I.@.Team.K,2,04:26:00,Dumped,Team I,Team K,true,151,151,30.0
1125,2025-11-19.Team.I.@.Team.K,2,04:06:00,Carried,Team I,Team K,false,151,151,30.0
1126,2025-11-19.Team.I.@.Team.K,2,03:26:00,Played,Team I,Team K,true,151,151,30.0
1127,2025-11-19.Team.I.@.Team.K,2,03:13:00,Dumped,Team K,Team I,false,151,151,30.0
1128,2025-11-19.Team.I.@.Team.K,2,02:47:00,Dumped,Team K,Team I,false,152,152,30.0
1129,2025-11-19.Team.I.@.Team.K,2,02:37:00,Carried,Team I,Team K,false,151,151,30.0
1130,2025-11-19.Team.I.@.Team.K,2,02:09:00,Played,Team I,Team K,true,152,152,30.0
1131,2025-11-19.Team.I.@.Team.K,2,01:47:00,Dumped,Team K,Team I,false,151,151,30.0
1132,2025-11-19.Team.I.@.Team.K,2,01:28:00,Carried,Team I,Team K,true,132,112,30.0
1133,2025-11-19.Team.I.@.Team.K,2,01:15:00,Dumped,Team I,Team K,false,151,151,30.0
1134,2025-11-19.Team.I.@.Team.K,2,01:09:00,Played,Team K,Team I,true,151,151,30.0
1135,2025-11-19.Team.I.@.Team.K,2,00:40:00,Dumped,Team K,Team I,false,151,149,30.0
1136,2025-11-19.Team.I.@.Team.K,2,00:24:00,Dumped,Team I,Team K,true,151,151,30.0
1137,2025-11-19.Team.I.@.Team.K,3,18:35:00,Carried,Team K,Team I,false,152,152,30.0
1138,2025-11-19.Team.I.@.Team.K,3,17:51:00,Carried,Team K,Team I,true,151,151,30.0
1139,2025-11-19.Team.I.@.Team.K,3,17:18:00,Dumped,Team K,Team I,false,152,152,30.0
1140,2025-11-19.Team.I.@.Team.K,3,16:42:00,Carried,Team I,Team K,false,151,151,30.0
1141,2025-11-19.Team.I.@.Team.K,3,16:13:00,Carried,Team I,Team K,false,152,152,30.0
1142,2025-11-19.Team.I.@.Team.K,3,15:52:00,Dumped,Team K,Team I,false,152,132,30.0
1143,2025-11-19.Team.I.@.Team.K,3,15:27:00,Dumped,Team K,Team I,false,151,151,30.0
1144,2025-11-19.Team.I.@.Team.K,3,15:16:00,Carried,Team K,Team I,true,151,151,30.0
1145,2025-11-19.Team.I.@.Team.K,3,14:18:00,Dumped,Team K,Team I,false,152,152,30.0
1146,2025-11-19.Team.I.@.Team.K,3,13:56:00,Played,Team I,Team K,false,151,151,30.0
1147,2025-11-19.Team.I.@.Team.K,3,13:19:00,Carried,Team K,Team I,false,151,151,30.0
1148,2025-11-19.Team.I.@.Team.K,3,12:30:00,Dumped,Team K,Team I,false,151,151,30.0
1149,2025-11-19.Team.I.@.Team.K,3,12:23:00,Carried,Team K,Team I,false,151,151,30.0
1150,2025-11-19.Team.I.@.Team.K,3,11:54:00,Carried,Team K,Team I,false,151,151,30.0
1151,2025-11-19.Team.I.@.Team.K,3,11:28:00,Carried,Team I,Team K,false,151,141,30.0
1152,2025-11-19.Team.I.@.Team.K,3,11:24:00,Carried,Team K,Team I,false,151,151,30.0
1153,2025-11-19.Team.I.@.Team.K,3,10:40:00,Carried,Team K,Team I,true,151,151,30.0
1154,2025-11-19.Team.I.@.Team.K,3,10:17:00,Carried,Team K,Team I,false,140,140,30.0
1155,2025-11-19.Team.I.@.Team.K,3,09:59:00,Dumped,Team I,Team K,false,151,151,30.0
1156,2025-11-19.Team.I.@.Team.K,3,09:37:00,Dumped,Team I,Team K,false,152,152,30.0
1157,2025-11-19.Team.I.@.Team.K,3,09:21:00,Carried,Team I,Team K,true,151,151,30.0
1158,2025-11-19.Team.I.@.Team.K,3,09:13:00,Carried,Team K,Team I,false,151,86,30.0
1159,2025-11-19.Team.I.@.Team.K,3,09:05:00,Dumped,Team I,Team K,false,148,148,30.0
1160,2025-11-19.Team.I.@.Team.K,3,08:21:00,Dumped,Team K,Team I,false,151,151,30.0
1161,2025-11-19.Team.I.@.Team.K,3,08:10:00,Dumped,Team I,Team K,false,152,152,30.0
1162,2025-11-19.Team.I.@.Team.K,3,08:00:00,Carried,Team K,Team I,false,152,152,30.0
1163,2025-11-19.Team.I.@.Team.K,3,07:41:00,Carried,Team I,Team K,true,151,151,30.0
1164,2025-11-19.Team.I.@.Team.K,3,07:33:00,Carried,Team K,Team I,false,167,167,30.0
1165,2025-11-19.Team.I.@.Team.K,3,07:18:00,Dumped,Team I,Team K,false,151,151,30.0
1166,2025-11-19.Team.I.@.Team.K,3,06:49:00,Carried,Team K,Team I,true,151,151,30.0
1167,2025-11-19.Team.I.@.Team.K,3,05:58:00,Dumped,Team K,Team I,false,152,152,30.0
1168,2025-11-19.Team.I.@.Team.K,3,04:46:00,Carried,Team I,Team K,false,152,152,30.0
1169,2025-11-19.Team.I.@.Team.K,3,03:26:00,Carried,Team I,Team K,false,131,130,30.0
1170,2025-11-19.Team.I.@.Team.K,3,03:09:00,Dumped,Team K,Team I,false,162,162,30.0
1171,2025-11-19.Team.I.@.Team.K,3,02:40:00,Dumped,Team I,Team K,false,170,170,30.0
1172,2025-11-19.Team.I.@.Team.K,3,02:10:00,Dumped,Team I,Team K,false,151,151,30.0
1173,2025-11-19.Team.I.@.Team.K,3,01:53:00,Dumped,Team K,Team I,false,152,152,30.0
1174,2025-11-19.Team.I.@.Team.K,3,01:27:00,Carried,Team K,Team I,false,164,164,30.0
1175,2025-11-19.Team.I.@.Team.K,3,01:06:00,Dumped,Team I,Team K,false,152,152,30.0
1176,2025-11-19.Team.I.@.Team.K,3,00:23:00,Dumped,Team I,Team K,false,148,148,30.0
1177,2025-11-19.Team.I.@.Team.K,3,00:06:00,Dumped,Team K,Team I,false,125,125,30.0
1178,2025-11-28.Team.J.@.Team.K,1,19:54:00,Dumped,Team K,Team J,false,137,137,30.0
1179,2025-11-28.Team.J.@.Team.K,1,19:08:00,Carried,Team K,Team J,false,152,152,30.0
1180,2025-11-28.Team.J.@.Team.K,1,18:29:00,Played,Team K,Team J,false,152,152,30.0
1181,2025-11-28.Team.J.@.Team.K,1,17:58:00,Played,Team K,Team J,false,151,151,30.0
1182,2025-11-28.Team.J.@.Team.K,1,17:43:00,Carried,Team K,Team J,true,152,152,30.0
1183,2025-11-28.Team.J.@.Team.K,1,16:52:00,Carried,Team K,Team J,false,151,151,30.0
1184,2025-11-28.Team.J.@.Team.K,1,16:11:00,Carried,Team K,Team J,false,151,151,30.0
1185,2025-11-28.Team.J.@.Team.K,1,15:09:00,Carried,Team J,Team K,true,151,151,30.0
1186,2025-11-28.Team.J.@.Team.K,1,14:58:00,Played,Team K,Team J,false,151,151,30.0
1187,2025-11-28.Team.J.@.Team.K,1,14:46:00,Played,Team J,Team K,false,151,151,30.0
1188,2025-11-28.Team.J.@.Team.K,1,13:33:00,Played,Team K,Team J,true,152,152,30.0
1189,2025-11-28.Team.J.@.Team.K,1,13:08:00,Dumped,Team K,Team J,false,152,152,30.0
1190,2025-11-28.Team.J.@.Team.K,1,12:53:00,Carried,Team K,Team J,false,151,151,30.0
1191,2025-11-28.Team.J.@.Team.K,1,12:07:00,Carried,Team J,Team K,false,151,151,30.0
1192,2025-11-28.Team.J.@.Team.K,1,11:50:00,Carried,Team K,Team J,false,151,151,30.0
1193,2025-11-28.Team.J.@.Team.K,1,11:33:00,Dumped,Team J,Team K,false,152,152,30.0
1194,2025-11-28.Team.J.@.Team.K,1,11:15:00,Dumped,Team K,Team J,false,151,151,30.0
1195,2025-11-28.Team.J.@.Team.K,1,10:56:00,Dumped,Team K,Team J,false,151,151,30.0
1196,2025-11-28.Team.J.@.Team.K,1,09:52:00,Carried,Team K,Team J,false,151,151,30.0
1197,2025-11-28.Team.J.@.Team.K,1,09:45:00,Dumped,Team J,Team K,false,145,120,30.0
1198,2025-11-28.Team.J.@.Team.K,1,08:00:00,Carried,Team J,Team K,false,151,151,30.0
1199,2025-11-28.Team.J.@.Team.K,1,07:23:00,Carried,Team J,Team K,false,151,86,30.0
1200,2025-11-28.Team.J.@.Team.K,1,07:07:00,Carried,Team J,Team K,false,151,151,30.0
1201,2025-11-28.Team.J.@.Team.K,1,06:54:00,Carried,Team K,Team J,false,71,51,30.0
1202,2025-11-28.Team.J.@.Team.K,1,06:31:00,Carried,Team J,Team K,false,151,151,30.0
1203,2025-11-28.Team.J.@.Team.K,1,06:06:00,Played,Team K,Team J,false,151,151,30.0
1204,2025-11-28.Team.J.@.Team.K,1,05:18:00,Carried,Team K,Team J,true,151,124,30.0
1205,2025-11-28.Team.J.@.Team.K,1,04:54:00,Carried,Team K,Team J,false,151,151,30.0
1206,2025-11-28.Team.J.@.Team.K,1,03:54:00,Carried,Team J,Team K,true,151,151,30.0
1207,2025-11-28.Team.J.@.Team.K,1,03:37:00,Carried,Team K,Team J,false,151,151,30.0
1208,2025-11-28.Team.J.@.Team.K,1,03:27:00,Carried,Team J,Team K,true,151,151,30.0
1209,2025-11-28.Team.J.@.Team.K,1,03:06:00,Dumped,Team K,Team J,false,151,151,30.0
1210,2025-11-28.Team.J.@.Team.K,1,02:36:00,Carried,Team J,Team K,false,151,151,30.0
1211,2025-11-28.Team.J.@.Team.K,1,02:00:00,Dumped,Team K,Team J,false,152,152,30.0
1212,2025-11-28.Team.J.@.Team.K,1,01:44:00,Dumped,Team J,Team K,false,151,151,30.0
1213,2025-11-28.Team.J.@.Team.K,1,01:13:00,Played,Team J,Team K,true,152,152,30.0
1214,2025-11-28.Team.J.@.Team.K,1,01:05:00,Carried,Team K,Team J,true,151,151,30.0
1215,2025-11-28.Team.J.@.Team.K,1,00:50:00,Dumped,Team J,Team K,false,152,152,30.0
1216,2025-11-28.Team.J.@.Team.K,1,00:34:00,Carried,Team J,Team K,false,151,151,30.0
1217,2025-11-28.Team.J.@.Team.K,1,00:26:00,Carried,Team K,Team J,true,151,151,30.0
1218,2025-11-28.Team.J.@.Team.K,1,00:17:00,Carried,Team K,Team J,false,151,104,30.0
1219,2025-11-28.Team.J.@.Team.K,2,19:56:00,Carried,Team J,Team K,false,152,152,30.0
1220,2025-11-28.Team.J.@.Team.K,2,19:23:00,Dumped,Team K,Team J,false,151,151,30.0
1221,2025-11-28.Team.J.@.Team.K,2,19:05:00,Dumped,Team K,Team J,true,152,152,30.0
1222,2025-11-28.Team.J.@.Team.K,2,18:18:00,Carried,Team J,Team K,false,152,152,30.0
1223,2025-11-28.Team.J.@.Team.K,2,17:45:00,Dumped,Team K,Team J,false,150,150,30.0
1224,2025-11-28.Team.J.@.Team.K,2,17:31:00,Played,Team J,Team K,false,152,152,30.0
1225,2025-11-28.Team.J.@.Team.K,2,17:20:00,Dumped,Team K,Team J,false,152,152,30.0
1226,2025-11-28.Team.J.@.Team.K,2,16:59:00,Carried,Team J,Team K,true,151,151,30.0
1227,2025-11-28.Team.J.@.Team.K,2,16:19:00,Carried,Team J,Team K,false,151,151,30.0
1228,2025-11-28.Team.J.@.Team.K,2,15:55:00,Dumped,Team K,Team J,false,151,151,30.0
1229,2025-11-28.Team.J.@.Team.K,2,15:34:00,Dumped,Team K,Team J,false,151,151,30.0
1230,2025-11-28.Team.J.@.Team.K,2,15:24:00,Carried,Team J,Team K,false,151,151,30.0
1231,2025-11-28.Team.J.@.Team.K,2,15:17:00,Carried,Team K,Team J,false,85,45,30.0
1232,2025-11-28.Team.J.@.Team.K,2,15:09:00,Dumped,Team J,Team K,false,152,152,30.0
1233,2025-11-28.Team.J.@.Team.K,2,15:05:00,Dumped,Team K,Team J,false,103,97,30.0
1234,2025-11-28.Team.J.@.Team.K,2,14:43:00,Dumped,Team J,Team K,false,151,151,30.0
1235,2025-11-28.Team.J.@.Team.K,2,14:33:00,Carried,Team K,Team J,true,151,151,30.0
1236,2025-11-28.Team.J.@.Team.K,2,14:24:00,Carried,Team J,Team K,true,151,151,30.0
1237,2025-11-28.Team.J.@.Team.K,2,13:48:00,Carried,Team J,Team K,false,151,151,30.0
1238,2025-11-28.Team.J.@.Team.K,2,13:34:00,Dumped,Team J,Team K,true,151,151,30.0
1239,2025-11-28.Team.J.@.Team.K,2,13:17:00,Dumped,Team J,Team K,false,151,151,30.0
1240,2025-11-28.Team.J.@.Team.K,2,13:03:00,Carried,Team J,Team K,false,151,151,30.0
1241,2025-11-28.Team.J.@.Team.K,2,12:52:00,Dumped,Team J,Team K,false,151,151,30.0
1242,2025-11-28.Team.J.@.Team.K,2,12:29:00,Dumped,Team K,Team J,false,151,151,30.0
1243,2025-11-28.Team.J.@.Team.K,2,12:25:00,Carried,Team J,Team K,false,151,151,30.0
1244,2025-11-28.Team.J.@.Team.K,2,12:20:00,Dumped,Team K,Team J,false,151,151,30.0
1245,2025-11-28.Team.J.@.Team.K,2,12:17:00,Dumped,Team K,Team J,false,151,151,30.0
1246,2025-11-28.Team.J.@.Team.K,2,12:05:00,Carried,Team J,Team K,false,151,151,30.0
1247,2025-11-28.Team.J.@.Team.K,2,11:55:00,Dumped,Team J,Team K,false,151,151,30.0
1248,2025-11-28.Team.J.@.Team.K,2,11:45:00,Carried,Team K,Team J,false,151,151,30.0
1249,2025-11-28.Team.J.@.Team.K,2,11:25:00,Dumped,Team J,Team K,false,151,151,30.0
1250,2025-11-28.Team.J.@.Team.K,2,11:11:00,Dumped,Team K,Team J,false,87,87,30.0
1251,2025-11-28.Team.J.@.Team.K,2,10:45:00,Carried,Team K,Team J,false,151,151,30.0
1252,2025-11-28.Team.J.@.Team.K,2,10:34:00,Carried,Team J,Team K,false,151,151,30.0
1253,2025-11-28.Team.J.@.Team.K,2,10:22:00,Carried,Team J,Team K,false,152,110,30.0
1254,2025-11-28.Team.J.@.Team.K,2,09:58:00,Carried,Team K,Team J,false,151,151,30.0
1255,2025-11-28.Team.J.@.Team.K,2,09:48:00,Carried,Team J,Team K,true,151,151,30.0
1256,2025-11-28.Team.J.@.Team.K,2,09:31:00,Dumped,Team K,Team J,false,151,151,30.0
1257,2025-11-28.Team.J.@.Team.K,2,09:20:00,Dumped,Team J,Team K,false,151,151,30.0
1258,2025-11-28.Team.J.@.Team.K,2,09:11:00,Dumped,Team K,Team J,false,151,151,30.0
1259,2025-11-28.Team.J.@.Team.K,2,08:35:00,Carried,Team K,Team J,false,151,151,30.0
1260,2025-11-28.Team.J.@.Team.K,2,08:26:00,Carried,Team J,Team K,false,150,150,30.0
1261,2025-11-28.Team.J.@.Team.K,2,07:56:00,Dumped,Team K,Team J,false,151,151,30.0
1262,2025-11-28.Team.J.@.Team.K,2,07:29:00,Carried,Team K,Team J,false,158,144,30.0
1263,2025-11-28.Team.J.@.Team.K,2,07:01:00,Dumped,Team K,Team J,false,151,151,30.0
1264,2025-11-28.Team.J.@.Team.K,2,06:53:00,Carried,Team J,Team K,false,152,152,30.0
1265,2025-11-28.Team.J.@.Team.K,2,06:45:00,Carried,Team K,Team J,true,152,152,30.0
1266,2025-11-28.Team.J.@.Team.K,2,06:35:00,Dumped,Team J,Team K,false,152,152,30.0
1267,2025-11-28.Team.J.@.Team.K,2,06:26:00,Dumped,Team K,Team J,false,151,151,30.0
1268,2025-11-28.Team.J.@.Team.K,2,06:13:00,Played,Team J,Team K,false,151,151,30.0
1269,2025-11-28.Team.J.@.Team.K,2,06:01:00,Carried,Team J,Team K,false,128,123,30.0
1270,2025-11-28.Team.J.@.Team.K,2,05:55:00,Dumped,Team J,Team K,false,151,151,30.0
1271,2025-11-28.Team.J.@.Team.K,2,05:52:00,Carried,Team K,Team J,false,151,151,30.0
1272,2025-11-28.Team.J.@.Team.K,2,05:16:00,Carried,Team J,Team K,false,151,151,30.0
1273,2025-11-28.Team.J.@.Team.K,2,04:40:00,Dumped,Team J,Team K,false,151,151,30.0
1274,2025-11-28.Team.J.@.Team.K,2,04:32:00,Dumped,Team K,Team J,false,151,151,30.0
1275,2025-11-28.Team.J.@.Team.K,2,04:23:00,Carried,Team J,Team K,true,151,151,30.0
1276,2025-11-28.Team.J.@.Team.K,2,04:15:00,Dumped,Team K,Team J,false,151,151,30.0
1277,2025-11-28.Team.J.@.Team.K,2,04:05:00,Carried,Team J,Team K,true,150,150,30.0
1278,2025-11-28.Team.J.@.Team.K,2,03:43:00,Carried,Team K,Team J,false,151,151,30.0
1279,2025-11-28.Team.J.@.Team.K,2,03:24:00,Dumped,Team K,Team J,false,151,151,30.0
1280,2025-11-28.Team.J.@.Team.K,2,03:14:00,Carried,Team K,Team J,true,152,152,30.0
1281,2025-11-28.Team.J.@.Team.K,2,02:57:00,Dumped,Team J,Team K,false,151,83,30.0
1282,2025-11-28.Team.J.@.Team.K,2,02:33:00,Carried,Team J,Team K,false,151,151,30.0
1283,2025-11-28.Team.J.@.Team.K,2,01:16:00,Played,Team K,Team J,false,149,149,30.0
1284,2025-11-28.Team.J.@.Team.K,2,00:39:00,Played,Team J,Team K,false,157,49,30.0
1285,2025-11-28.Team.J.@.Team.K,2,00:31:00,Dumped,Team K,Team J,false,151,151,30.0
1286,2025-11-28.Team.J.@.Team.K,3,03:43:00,Carried,Team K,Team J,false,80,80,30.0
1287,2025-11-28.Team.J.@.Team.K,3,03:11:00,Dumped,Team J,Team K,false,151,151,30.0
1288,2025-11-28.Team.J.@.Team.K,3,03:00:00,Dumped,Team K,Team J,false,127,123,30.0
1289,2025-11-28.Team.J.@.Team.K,3,02:48:00,Dumped,Team J,Team K,false,151,151,30.0
1290,2025-11-28.Team.J.@.Team.K,3,02:37:00,Dumped,Team K,Team J,false,152,152,30.0
1291,2025-11-28.Team.J.@.Team.K,3,01:47:00,Played,Team K,Team J,false,152,152,30.0
1292,2025-11-28.Team.J.@.Team.K,3,01:21:00,Dumped,Team J,Team K,false,161,160,30.0
1293,2025-11-28.Team.J.@.Team.K,3,01:02:00,Carried,Team J,Team K,true,144,144,30.0
1294,2025-11-28.Team.J.@.Team.K,3,00:47:00,Dumped,Team J,Team K,false,147,147,30.0
1295,2025-11-28.Team.J.@.Team.K,3,00:42:00,Dumped,Team K,Team J,false,142,142,30.0
1296,2025-11-28.Team.J.@.Team.K,3,00:20:00,Dumped,Team J,Team K,false,151,151,30.0
